phenocode,phenotype,category,chapter_prefix,num_cases,num_controls,finngen_R12_url
H8_HL_MIX_NAS,Mixed conductive and sensorineural hearing loss,VIII Diseases of the ear and mastoid process (H8_),VIII,4810,437331,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H8_HL_MIX_NAS.gz
H8_EXT_NAS,"Otitis externa, unspecified",VIII Diseases of the ear and mastoid process (H8_),VIII,4338,485292,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H8_EXT_NAS.gz
H8_PERFORATION,Perforation of tympanic membrane,VIII Diseases of the ear and mastoid process (H8_),VIII,3902,465154,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H8_PERFORATION.gz
H8_HL_IDIOP,Sudden idiopathic hearing loss,VIII Diseases of the ear and mastoid process (H8_),VIII,3861,437331,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H8_HL_IDIOP.gz
H8_MENIERE,Ménière disease,VIII Diseases of the ear and mastoid process (H8_),VIII,3680,474839,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H8_MENIERE.gz
H8_CERUMEN,Impacted cerumen,VIII Diseases of the ear and mastoid process (H8_),VIII,3609,485292,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H8_CERUMEN.gz
H8_PERIPHVERTIGO,Other peripheral vertigo,VIII Diseases of the ear and mastoid process (H8_),VIII,3436,474839,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H8_PERIPHVERTIGO.gz
H8_EUSTSALP,Eustachian salpingitis and obstruction,VIII Diseases of the ear and mastoid process (H8_),VIII,3346,465154,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H8_EUSTSALP.gz
H8_VESTIBNEUR,Vestibular neuronitis,VIII Diseases of the ear and mastoid process (H8_),VIII,3342,474839,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H8_VESTIBNEUR.gz
H8_HL_CON_NAS,"Conductive hearing loss, unspecified",VIII Diseases of the ear and mastoid process (H8_),VIII,3255,437331,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H8_HL_CON_NAS.gz
H8_HL_NAS,Other specified/unspecified hearing loss,VIII Diseases of the ear and mastoid process (H8_),VIII,3150,437331,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H8_HL_NAS.gz
H8_OTALGIA,Otalgia,VIII Diseases of the ear and mastoid process (H8_),VIII,2986,437331,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H8_OTALGIA.gz
H8_OTOSCLE,Otosclerosis,VIII Diseases of the ear and mastoid process (H8_),VIII,2920,474839,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H8_OTOSCLE.gz
H8_CHRON_SUPOTITIS,Chronic suppurative otitis media,VIII Diseases of the ear and mastoid process (H8_),VIII,2748,465154,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H8_CHRON_SUPOTITIS.gz
H8_EXT_OTH,Other otitis externa (chronic),VIII Diseases of the ear and mastoid process (H8_),VIII,2400,485292,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H8_EXT_OTH.gz
H8_EXT_INFNAS,Other infective otitis externa,VIII Diseases of the ear and mastoid process (H8_),VIII,2237,485292,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H8_EXT_INFNAS.gz
H8_CHOLEASTOMA,Cholesteatoma of middle ear,VIII Diseases of the ear and mastoid process (H8_),VIII,1916,465154,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H8_CHOLEASTOMA.gz
H8_NOISEINNER,Noise effects on inner ear,VIII Diseases of the ear and mastoid process (H8_),VIII,1511,474839,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H8_NOISEINNER.gz
H8_VESTIFUNCNAS,Other/unspecified disorders of vestibular function,VIII Diseases of the ear and mastoid process (H8_),VIII,1321,474839,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H8_VESTIFUNCNAS.gz
H8_EXTDISNAS,Other specified disorders of external ear,VIII Diseases of the ear and mastoid process (H8_),VIII,1260,485292,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H8_EXTDISNAS.gz
H8_EXTDISINOTH,"Disorder of external ear, unspecified",VIII Diseases of the ear and mastoid process (H8_),VIII,1118,485292,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H8_EXTDISINOTH.gz
H8_EUSTNAS,Other disorders of Eustachian tube,VIII Diseases of the ear and mastoid process (H8_),VIII,1029,465154,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H8_EUSTNAS.gz
H8_SUP_OTINAS,"Suppurative otitis media, unspecified",VIII Diseases of the ear and mastoid process (H8_),VIII,985,465154,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H8_SUP_OTINAS.gz
H8_MASTCHRON,Chronic mastoiditis,VIII Diseases of the ear and mastoid process (H8_),VIII,936,465154,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H8_MASTCHRON.gz
H8_PERCHRONDR,Perichondritis of external ear,VIII Diseases of the ear and mastoid process (H8_),VIII,610,485292,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H8_PERCHRONDR.gz
H8_MIDDLEADDH,Adhesive middle ear disease,VIII Diseases of the ear and mastoid process (H8_),VIII,600,465154,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H8_MIDDLEADDH.gz
H8_EXT_NONINF,"Acute otitis externa, noninfective",VIII Diseases of the ear and mastoid process (H8_),VIII,577,485292,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H8_EXT_NONINF.gz
H8_VERTIGOCENT,Vertigo of central origin,VIII Diseases of the ear and mastoid process (H8_),VIII,528,474839,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H8_VERTIGOCENT.gz
H8_EXT_ABSC,Abscess of external ear,VIII Diseases of the ear and mastoid process (H8_),VIII,501,485292,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H8_EXT_ABSC.gz
J10_UPPERDIS,Other diseases of upper respiratory tract,X Diseases of the respiratory system (J10_),X,128828,371520,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_UPPERDIS.gz
J10_UPPERINFEC,Acute upper respiratory infections,X Diseases of the respiratory system (J10_),X,97696,402652,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_UPPERINFEC.gz
J10_LOWCHRON,Chronic lower respiratory diseases,X Diseases of the respiratory system (J10_),X,91278,409070,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_LOWCHRON.gz
J10_INFLUPNEU,Influenza and pneumonia,X Diseases of the respiratory system (J10_),X,84810,415538,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_INFLUPNEU.gz
J10_PNEUMONIA,All pneumoniae,X Diseases of the respiratory system (J10_),X,78791,421557,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_PNEUMONIA.gz
J10_CHRONTONSADEN,Chronic diseases of tonsils and adenoids,X Diseases of the respiratory system (J10_),X,59700,371520,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_CHRONTONSADEN.gz
J10_ASTHMACOPDKELA,Asthma/COPD (KELA code 203),X Diseases of the respiratory system (J10_),X,59317,409070,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_ASTHMACOPDKELA.gz
J10_ASTHMA_EXMORE,Asthma (more control exclusions),X Diseases of the respiratory system (J10_),X,59100,259839,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_ASTHMA_EXMORE.gz
J10_ACUTEUPPERINFEC,Acute upper respiratory infections of multiple and unspecified sites,X Diseases of the respiratory system (J10_),X,52302,402652,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_ACUTEUPPERINFEC.gz
J10_ASTHMA_MAIN_EXMORE,Asthma (only as main-diagnosis) (more control exclusions),X Diseases of the respiratory system (J10_),X,47300,259839,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_ASTHMA_MAIN_EXMORE.gz
J10_TONSILLECTOMY,Tonsillectomy and adenotomy,X Diseases of the respiratory system (J10_),X,39135,461213,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_TONSILLECTOMY.gz
J10_SINUSITIS,Acute sinusitis,X Diseases of the respiratory system (J10_),X,28616,402652,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_SINUSITIS.gz
J10_LOWERINF,Other acute lower respiratory infections,X Diseases of the respiratory system (J10_),X,28542,471806,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_LOWERINF.gz
J10_VOCALLARYNX,"Diseases of vocal cords and larynx+other diseases of upper respiratory tract, no elsewhere classified",X Diseases of the respiratory system (J10_),X,26923,371520,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_VOCALLARYNX.gz
J10_COPD,COPD,X Diseases of the respiratory system (J10_),X,24138,409070,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_COPD.gz
J10_CHRONSINUSITIS,Chronic sinusitis,X Diseases of the respiratory system (J10_),X,22099,371520,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_CHRONSINUSITIS.gz
J10_PNEUMOBACT,Bacterial pneumoniae,X Diseases of the respiratory system (J10_),X,21582,415538,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_PNEUMOBACT.gz
J10_BRONCHITIS,Acute bronchitis,X Diseases of the respiratory system (J10_),X,20762,471806,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_BRONCHITIS.gz
J10_PLEURA,Other diseases of pleura,X Diseases of the respiratory system (J10_),X,20693,479655,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_PLEURA.gz
J10_TONSILLITIS,Other and unspecified tonsillitis,X Diseases of the respiratory system (J10_),X,18652,402652,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_TONSILLITIS.gz
J10_SEPTDEV,Deviated nasal septum,X Diseases of the respiratory system (J10_),X,15803,371520,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_SEPTDEV.gz
J10_CHRONRHINITIS,"Chronic rhinitis, nasopharyngitis and pharyngitis",X Diseases of the respiratory system (J10_),X,15219,371520,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_CHRONRHINITIS.gz
J10_INFLUENZA,All influenza,X Diseases of the respiratory system (J10_),X,11558,415538,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_INFLUENZA.gz
J10_PERITONSABSC,Peritonsillar abscess,X Diseases of the respiratory system (J10_),X,10405,371520,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_PERITONSABSC.gz
J10_RESPOTHER,Other diseases of the respiratory system,X Diseases of the respiratory system (J10_),X,8552,491796,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_RESPOTHER.gz
J10_NASALPOLYP,Nasal polyp,X Diseases of the respiratory system (J10_),X,8496,371520,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_NASALPOLYP.gz
J10_PHARYNGITIS,Acute pharyngitis,X Diseases of the respiratory system (J10_),X,6953,402652,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_PHARYNGITIS.gz
J10_ACUTELOWERNAS,Unspecified acute lower respiratory infection,X Diseases of the respiratory system (J10_),X,6465,471806,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_ACUTELOWERNAS.gz
J10_PLEUREFFUSION,Pleural effusion,X Diseases of the respiratory system (J10_),X,6136,479655,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_PLEUREFFUSION.gz
J10_LARYNGITIS,Acute laryngitis and tracheitis,X Diseases of the respiratory system (J10_),X,6038,402652,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_LARYNGITIS.gz
J10_CHRONLARYNGITIS,Chronic laryngitis and laryngotracheitis,X Diseases of the respiratory system (J10_),X,5825,371520,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_CHRONLARYNGITIS.gz
J10_EXTERLUNG,Lung diseases due to external agents,X Diseases of the respiratory system (J10_),X,5753,494595,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_EXTERLUNG.gz
J10_COLD,Acute nasopharyngitis (common cold),X Diseases of the respiratory system (J10_),X,5435,402652,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_COLD.gz
J10_VIRALPNEUMO,Viral pneumonia,X Diseases of the respiratory system (J10_),X,5181,415538,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_VIRALPNEUMO.gz
J10_PLEUROTH,Other pleural conditions,X Diseases of the respiratory system (J10_),X,3964,479655,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_PLEUROTH.gz
J10_BRONCH,"Bronchitis, not specified as acute or chronic",X Diseases of the respiratory system (J10_),X,3729,409070,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_BRONCH.gz
J10_PLEURPLAGUE,Pleural plaque,X Diseases of the respiratory system (J10_),X,3689,479655,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_PLEURPLAGUE.gz
J10_PNEUMONISOLLIQ,Pneumonitis due to solids and liquids,X Diseases of the respiratory system (J10_),X,3168,494595,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_PNEUMONISOLLIQ.gz
J10_BRONCHIECTASIS,Bronchiectasis,X Diseases of the respiratory system (J10_),X,2932,409070,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_BRONCHIECTASIS.gz
J10_BRONCHIOLITIS,Acute bronchiolitis,X Diseases of the respiratory system (J10_),X,2818,471806,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_BRONCHIOLITIS.gz
J10_PNEUMOTHORAX,Pneumothorax,X Diseases of the respiratory system (J10_),X,2713,479655,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_PNEUMOTHORAX.gz
J10_EMPHYSEMA,Emphysema,X Diseases of the respiratory system (J10_),X,2711,409070,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_EMPHYSEMA.gz
J10_NECROTIC,Suppurative and necrotic conditions of lower respiratory tract,X Diseases of the respiratory system (J10_),X,1943,498405,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_NECROTIC.gz
J10_SIMPLBRONCH,Simple and mucopurulent chronic bronchitis,X Diseases of the respiratory system (J10_),X,1702,409070,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_SIMPLBRONCH.gz
J10_PNEUMOPNEUMO,Pneumonia due to Streptococcus pneumoniae,X Diseases of the respiratory system (J10_),X,1625,415538,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_PNEUMOPNEUMO.gz
J10_BRONCHNAS,Unspecified chronic bronchitis,X Diseases of the respiratory system (J10_),X,1494,409070,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_BRONCHNAS.gz
J10_PYOTHORAX,Pyothorax,X Diseases of the respiratory system (J10_),X,1471,498405,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_PYOTHORAX.gz
J10_PNEUMONONBACT,"Pneumonia due to other infectious organisms, not elsewhere classified",X Diseases of the respiratory system (J10_),X,1157,415538,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_PNEUMONONBACT.gz
J10_ASBESTPNEUMOC,Pneumoconiosis due to asbestos and other mineral fibres,X Diseases of the respiratory system (J10_),X,807,494595,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_ASBESTPNEUMOC.gz
J10_RESPCONDEXT,Respiratory conditions due to other external agents,X Diseases of the respiratory system (J10_),X,678,494595,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_RESPCONDEXT.gz
J10_PULMOEDEMA,Pulmonary oedema,X Diseases of the respiratory system (J10_),X,625,493301,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_PULMOEDEMA.gz
J10_HYPERSPNEUMONI,Hypersensitivity pneumonitis due to organic dust,X Diseases of the respiratory system (J10_),X,575,494595,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_HYPERSPNEUMONI.gz
J10_EPIGLOTTITIS,Acute epiglottitis,X Diseases of the respiratory system (J10_),X,556,402652,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_EPIGLOTTITIS.gz
J10_ABSCLUNGPNEUMO,Abscess of lung,X Diseases of the respiratory system (J10_),X,508,498405,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_ABSCLUNGPNEUMO.gz
K11_ORAL,"Diseases of oral cavity, salivary glands and jaws",XI Diseases of the digestive system (K11_),XI,190088,310260,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_K11_ORAL.gz
